880	5.8744727565889336E-5
881	1.3010339438093284E-4
882	8.2489188298858E-5
883	1.118357688798423E-4
884	6.19669373616029E-5
885	9.144630770631986E-5
886	7.258845515349465E-5
887	1.2407813555396471E-4
888	1.3634600668346587E-4
889	1.104226537865679E-4
890	1.509271291145711E-4
891	9.056451128369754E-5
892	6.04030085270497E-5
893	9.286401535319019E-5
894	1.578464929102202E-4
895	7.095939907354236E-5
896	8.769665618718442E-5
897	5.986213504198891E-5
898	1.0316010718215173E-4
899	1.0251366607285933E-4
900	4.065603547396969E-5
901	1.1039156731999051E-4
902	1.1268470940579707E-4
903	9.539420386965284E-5
904	8.84994390273292E-5
905	7.25874786794716E-5
906	1.5541506293562175E-4
907	1.146621586663609E-4
908	8.628445290625521E-5
909	6.579361668672724E-5
910	1.2868538667141702E-4
911	7.55622588336704E-5
912	8.540296382140465E-5
913	7.887295977149419E-5
914	1.6719605768396483E-4
915	8.62484263846519E-5
916	1.2787692521976625E-4
917	1.1873331168752331E-4
918	5.745149369106877E-5
919	1.123833542161386E-4
920	1.0577818878623822E-4
921	1.0713005179722336E-4
922	9.410302951010534E-5
923	1.2249796131493098E-4
924	1.3617809672336533E-4
925	1.1830099768569877E-4
926	8.152807445873032E-5
927	9.648520742211352E-5
928	1.2431950248888588E-4
929	1.0471185225905466E-4
930	1.1410016361226796E-4
931	1.0001743935817715E-4
932	1.1471675693798642E-4
933	6.655366119537022E-5
934	1.653898211606576E-4
935	1.2044948108909505E-4
936	1.1156734402103057E-4
937	1.0318360947671556E-4
938	1.2374370740440025E-4
939	1.2478213738528757E-4
940	1.4204365973360594E-4
